1745612736112407 - ENQUEUE: Packet 146 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612737156188 - ENQUEUE: Packet 147 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612738160385 - ENQUEUE: Packet 148 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612738224206 - DROP: Packet 136 at end of ingress (egress_spec == drop_port)
1745612738224233 - DROP: Packet 149 at end of ingress (egress_spec == drop_port)
1745612738225310 - DROP: Packet 92 at end of ingress (egress_spec == drop_port)
1745612738227387 - DROP: Packet 137 at end of ingress (egress_spec == drop_port)
1745612739184300 - ENQUEUE: Packet 150 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612741232368 - ENQUEUE: Packet 151 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612744757174 - DROP: Packet 93 at end of ingress (egress_spec == drop_port)
1745612744757195 - DROP: Packet 138 at end of ingress (egress_spec == drop_port)
1745612744759416 - DROP: Packet 139 at end of ingress (egress_spec == drop_port)
1745612744817491 - DROP: Packet 152 at end of ingress (egress_spec == drop_port)
1745612744817547 - DROP: Packet 94 at end of ingress (egress_spec == drop_port)
1745612744880772 - DROP: Packet 153 at end of ingress (egress_spec == drop_port)
1745612744880950 - DROP: Packet 95 at end of ingress (egress_spec == drop_port)
1745612745134609 - DROP: Packet 96 at end of ingress (egress_spec == drop_port)
1745612745134739 - DROP: Packet 140 at end of ingress (egress_spec == drop_port)
1745612745200740 - DROP: Packet 154 at end of ingress (egress_spec == drop_port)
1745612745200927 - DROP: Packet 141 at end of ingress (egress_spec == drop_port)
1745612745264119 - DROP: Packet 142 at end of ingress (egress_spec == drop_port)
1745612745264260 - ENQUEUE: Packet 155 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612745327306 - DROP: Packet 156 at end of ingress (egress_spec == drop_port)
1745612745712211 - DROP: Packet 157 at end of ingress (egress_spec == drop_port)
1745612745712264 - DROP: Packet 158 at end of ingress (egress_spec == drop_port)
1745612745712363 - DROP: Packet 97 at end of ingress (egress_spec == drop_port)
1745612745712419 - DROP: Packet 143 at end of ingress (egress_spec == drop_port)
1745612746415397 - DROP: Packet 144 at end of ingress (egress_spec == drop_port)
1745612750513285 - DROP: Packet 159 at end of ingress (egress_spec == drop_port)
1745612753584353 - ENQUEUE: Packet 160 to port 3 with priority 0 (queue 0), queue depth before: 0
1745612754608397 - DROP: Packet 161 at end of ingress (egress_spec == drop_port)
1745612758705368 - DROP: Packet 98 at end of ingress (egress_spec == drop_port)
1745612762800455 - DROP: Packet 145 at end of ingress (egress_spec == drop_port)
1745612766896227 - DROP: Packet 162 at end of ingress (egress_spec == drop_port)
1745612766897422 - DROP: Packet 99 at end of ingress (egress_spec == drop_port)
1745612832432276 - DROP: Packet 163 at end of ingress (egress_spec == drop_port)
1745612832432400 - DROP: Packet 100 at end of ingress (egress_spec == drop_port)
1745612840623381 - DROP: Packet 146 at end of ingress (egress_spec == drop_port)
1745612840624416 - DROP: Packet 101 at end of ingress (egress_spec == drop_port)
1745612844720202 - DROP: Packet 164 at end of ingress (egress_spec == drop_port)
1745612844720424 - DROP: Packet 147 at end of ingress (egress_spec == drop_port)
1745612852912480 - DROP: Packet 148 at end of ingress (egress_spec == drop_port)
1745612852913512 - DROP: Packet 102 at end of ingress (egress_spec == drop_port)
1745612861104184 - DROP: Packet 165 at end of ingress (egress_spec == drop_port)
1745612861104408 - DROP: Packet 149 at end of ingress (egress_spec == drop_port)
1745612872757777 - DROP: Packet 150 at end of ingress (egress_spec == drop_port)
1745612872758904 - DROP: Packet 103 at end of ingress (egress_spec == drop_port)
1745612872760223 - DROP: Packet 151 at end of ingress (egress_spec == drop_port)
1745612872817836 - DROP: Packet 166 at end of ingress (egress_spec == drop_port)
1745612872818063 - DROP: Packet 104 at end of ingress (egress_spec == drop_port)
1745612872881149 - DROP: Packet 167 at end of ingress (egress_spec == drop_port)
1745612872881243 - DROP: Packet 105 at end of ingress (egress_spec == drop_port)
1745612873135122 - DROP: Packet 106 at end of ingress (egress_spec == drop_port)
1745612873136267 - DROP: Packet 152 at end of ingress (egress_spec == drop_port)
1745612873201079 - DROP: Packet 168 at end of ingress (egress_spec == drop_port)
1745612873201221 - DROP: Packet 153 at end of ingress (egress_spec == drop_port)
1745612873264533 - DROP: Packet 154 at end of ingress (egress_spec == drop_port)
1745612873327537 - DROP: Packet 169 at end of ingress (egress_spec == drop_port)
1745612873713201 - DROP: Packet 170 at end of ingress (egress_spec == drop_port)
1745612873713331 - DROP: Packet 155 at end of ingress (egress_spec == drop_port)
1745612873713354 - DROP: Packet 107 at end of ingress (egress_spec == drop_port)
1745612873715353 - DROP: Packet 171 at end of ingress (egress_spec == drop_port)
1745612877489470 - DROP: Packet 156 at end of ingress (egress_spec == drop_port)
1745612889776352 - DROP: Packet 172 at end of ingress (egress_spec == drop_port)
1745612893872263 - DROP: Packet 173 at end of ingress (egress_spec == drop_port)
1745612897969400 - DROP: Packet 108 at end of ingress (egress_spec == drop_port)
1745612902064489 - DROP: Packet 157 at end of ingress (egress_spec == drop_port)
1745612922544282 - DROP: Packet 174 at end of ingress (egress_spec == drop_port)
1745612922544416 - DROP: Packet 109 at end of ingress (egress_spec == drop_port)
1745613037232228 - DROP: Packet 175 at end of ingress (egress_spec == drop_port)
1745613037232300 - DROP: Packet 110 at end of ingress (egress_spec == drop_port)
1745613070000398 - DROP: Packet 111 at end of ingress (egress_spec == drop_port)
1745613070000435 - DROP: Packet 158 at end of ingress (egress_spec == drop_port)
1745613074096349 - DROP: Packet 176 at end of ingress (egress_spec == drop_port)
1745613074096390 - DROP: Packet 159 at end of ingress (egress_spec == drop_port)
1745613082288483 - DROP: Packet 112 at end of ingress (egress_spec == drop_port)
1745613082288482 - DROP: Packet 160 at end of ingress (egress_spec == drop_port)
1745613094576236 - DROP: Packet 177 at end of ingress (egress_spec == drop_port)
1745613094576404 - DROP: Packet 161 at end of ingress (egress_spec == drop_port)
1745613128759717 - DROP: Packet 162 at end of ingress (egress_spec == drop_port)
1745613128759723 - DROP: Packet 113 at end of ingress (egress_spec == drop_port)
1745613128761018 - DROP: Packet 163 at end of ingress (egress_spec == drop_port)
1745613128818827 - DROP: Packet 114 at end of ingress (egress_spec == drop_port)
1745613128818840 - DROP: Packet 178 at end of ingress (egress_spec == drop_port)
1745613128881979 - DROP: Packet 179 at end of ingress (egress_spec == drop_port)
1745613128882139 - DROP: Packet 115 at end of ingress (egress_spec == drop_port)
1745613129134848 - DROP: Packet 116 at end of ingress (egress_spec == drop_port)
1745613129136009 - DROP: Packet 164 at end of ingress (egress_spec == drop_port)
1745613129201880 - DROP: Packet 180 at end of ingress (egress_spec == drop_port)
1745613129202111 - DROP: Packet 165 at end of ingress (egress_spec == drop_port)
1745613129266507 - DROP: Packet 166 at end of ingress (egress_spec == drop_port)
1745613129328519 - DROP: Packet 181 at end of ingress (egress_spec == drop_port)
1745613129714290 - DROP: Packet 182 at end of ingress (egress_spec == drop_port)
1745613129714361 - DROP: Packet 117 at end of ingress (egress_spec == drop_port)
1745613129714366 - DROP: Packet 167 at end of ingress (egress_spec == drop_port)
1745613129716468 - DROP: Packet 183 at end of ingress (egress_spec == drop_port)
1745613160113580 - DROP: Packet 168 at end of ingress (egress_spec == drop_port)
1745613192880332 - DROP: Packet 184 at end of ingress (egress_spec == drop_port)
1745613192881312 - DROP: Packet 169 at end of ingress (egress_spec == drop_port)
1745613192881381 - DROP: Packet 118 at end of ingress (egress_spec == drop_port)
1745613192882513 - DROP: Packet 185 at end of ingress (egress_spec == drop_port)
1745613258416228 - DROP: Packet 186 at end of ingress (egress_spec == drop_port)
1745613258416441 - DROP: Packet 119 at end of ingress (egress_spec == drop_port)
1745613455024284 - DROP: Packet 187 at end of ingress (egress_spec == drop_port)
1745613455024432 - DROP: Packet 120 at end of ingress (egress_spec == drop_port)
1745613520560312 - DROP: Packet 170 at end of ingress (egress_spec == drop_port)
1745613520560321 - DROP: Packet 121 at end of ingress (egress_spec == drop_port)
1745613553328194 - DROP: Packet 188 at end of ingress (egress_spec == drop_port)
1745613553328389 - DROP: Packet 171 at end of ingress (egress_spec == drop_port)
1745613553328449 - DROP: Packet 122 at end of ingress (egress_spec == drop_port)
1745613553328516 - DROP: Packet 172 at end of ingress (egress_spec == drop_port)
1745613553329745 - DROP: Packet 173 at end of ingress (egress_spec == drop_port)
1745613553330351 - DROP: Packet 189 at end of ingress (egress_spec == drop_port)
1745613640762135 - DROP: Packet 123 at end of ingress (egress_spec == drop_port)
1745613640762170 - DROP: Packet 174 at end of ingress (egress_spec == drop_port)
1745613640764451 - DROP: Packet 175 at end of ingress (egress_spec == drop_port)
1745613640819342 - DROP: Packet 190 at end of ingress (egress_spec == drop_port)
1745613640819404 - DROP: Packet 124 at end of ingress (egress_spec == drop_port)
1745613640882677 - DROP: Packet 191 at end of ingress (egress_spec == drop_port)
1745613640882920 - DROP: Packet 125 at end of ingress (egress_spec == drop_port)
1745613641136918 - DROP: Packet 126 at end of ingress (egress_spec == drop_port)
1745613641136918 - DROP: Packet 176 at end of ingress (egress_spec == drop_port)
1745613641202924 - DROP: Packet 192 at end of ingress (egress_spec == drop_port)
1745613641203192 - DROP: Packet 177 at end of ingress (egress_spec == drop_port)
1745613641265397 - DROP: Packet 178 at end of ingress (egress_spec == drop_port)
1745613641328667 - DROP: Packet 193 at end of ingress (egress_spec == drop_port)
1745613641714531 - DROP: Packet 194 at end of ingress (egress_spec == drop_port)
1745613641714593 - DROP: Packet 127 at end of ingress (egress_spec == drop_port)
1745613641714640 - DROP: Packet 179 at end of ingress (egress_spec == drop_port)
1745613641716770 - DROP: Packet 195 at end of ingress (egress_spec == drop_port)
1745613684401483 - DROP: Packet 180 at end of ingress (egress_spec == drop_port)
1745613749936383 - DROP: Packet 196 at end of ingress (egress_spec == drop_port)
1745613749937318 - DROP: Packet 181 at end of ingress (egress_spec == drop_port)
1745613749937353 - DROP: Packet 128 at end of ingress (egress_spec == drop_port)
1745613749938627 - DROP: Packet 197 at end of ingress (egress_spec == drop_port)
1745613913776423 - DROP: Packet 129 at end of ingress (egress_spec == drop_port)
1745613913776430 - DROP: Packet 198 at end of ingress (egress_spec == drop_port)
=== SimpleSwitch started at 1745614182746844 with 1 queue per port ===
1745614182880619 - DROP: Packet 0 at end of ingress (egress_spec == drop_port)
1745614182959341 - DROP: Packet 1 at end of ingress (egress_spec == drop_port)
1745614182999081 - DROP: Packet 2 at end of ingress (egress_spec == drop_port)
1745614183088218 - DROP: Packet 3 at end of ingress (egress_spec == drop_port)
1745614183089321 - DROP: Packet 4 at end of ingress (egress_spec == drop_port)
1745614183151107 - DROP: Packet 5 at end of ingress (egress_spec == drop_port)
1745614183215086 - DROP: Packet 6 at end of ingress (egress_spec == drop_port)
1745614183280165 - DROP: Packet 7 at end of ingress (egress_spec == drop_port)
=== SimpleSwitch started at 1745614183301005 with 1 queue per port ===
1745614183345154 - DROP: Packet 8 at end of ingress (egress_spec == drop_port)
1745614183407414 - DROP: Packet 0 at end of ingress (egress_spec == drop_port)
1745614183471260 - DROP: Packet 1 at end of ingress (egress_spec == drop_port)
1745614183472134 - DROP: Packet 9 at end of ingress (egress_spec == drop_port)
1745614183473253 - DROP: Packet 2 at end of ingress (egress_spec == drop_port)
1745614183473253 - DROP: Packet 10 at end of ingress (egress_spec == drop_port)
1745614183793324 - DROP: Packet 3 at end of ingress (egress_spec == drop_port)
1745614183794534 - DROP: Packet 4 at end of ingress (egress_spec == drop_port)
1745614183797303 - DROP: Packet 5 at end of ingress (egress_spec == drop_port)
=== SimpleSwitch started at 1745614183846134 with 1 queue per port ===
1745614183892708 - DROP: Packet 6 at end of ingress (egress_spec == drop_port)
1745614183893964 - DROP: Packet 0 at end of ingress (egress_spec == drop_port)
1745614183920356 - DROP: Packet 11 at end of ingress (egress_spec == drop_port)
1745614183921555 - DROP: Packet 12 at end of ingress (egress_spec == drop_port)
1745614183922157 - DROP: Packet 13 at end of ingress (egress_spec == drop_port)
1745614183943504 - DROP: Packet 1 at end of ingress (egress_spec == drop_port)
1745614183944528 - DROP: Packet 7 at end of ingress (egress_spec == drop_port)
1745614183983355 - DROP: Packet 8 at end of ingress (egress_spec == drop_port)
1745614183984418 - DROP: Packet 14 at end of ingress (egress_spec == drop_port)
1745614183984572 - DROP: Packet 9 at end of ingress (egress_spec == drop_port)
1745614183986649 - DROP: Packet 15 at end of ingress (egress_spec == drop_port)
1745614183987144 - DROP: Packet 10 at end of ingress (egress_spec == drop_port)
1745614183987170 - DROP: Packet 16 at end of ingress (egress_spec == drop_port)
1745614184019434 - DROP: Packet 17 at end of ingress (egress_spec == drop_port)
1745614184047085 - DROP: Packet 18 at end of ingress (egress_spec == drop_port)
1745614184047273 - DROP: Packet 11 at end of ingress (egress_spec == drop_port)
1745614184048194 - DROP: Packet 19 at end of ingress (egress_spec == drop_port)
1745614184049641 - DROP: Packet 12 at end of ingress (egress_spec == drop_port)
1745614184049772 - DROP: Packet 13 at end of ingress (egress_spec == drop_port)
1745614184049898 - DROP: Packet 14 at end of ingress (egress_spec == drop_port)
1745614184050311 - DROP: Packet 20 at end of ingress (egress_spec == drop_port)
1745614184050478 - DROP: Packet 15 at end of ingress (egress_spec == drop_port)
1745614184052344 - DROP: Packet 16 at end of ingress (egress_spec == drop_port)
1745614184055220 - DROP: Packet 17 at end of ingress (egress_spec == drop_port)
1745614184071241 - DROP: Packet 21 at end of ingress (egress_spec == drop_port)
1745614184083281 - DROP: Packet 22 at end of ingress (egress_spec == drop_port)
1745614184084520 - DROP: Packet 18 at end of ingress (egress_spec == drop_port)
1745614184111067 - DROP: Packet 23 at end of ingress (egress_spec == drop_port)
1745614184112154 - DROP: Packet 2 at end of ingress (egress_spec == drop_port)
1745614184112172 - DROP: Packet 24 at end of ingress (egress_spec == drop_port)
1745614184113258 - DROP: Packet 3 at end of ingress (egress_spec == drop_port)
1745614184114049 - DROP: Packet 4 at end of ingress (egress_spec == drop_port)
1745614184114058 - DROP: Packet 25 at end of ingress (egress_spec == drop_port)
1745614184135335 - DROP: Packet 26 at end of ingress (egress_spec == drop_port)
1745614184135542 - DROP: Packet 19 at end of ingress (egress_spec == drop_port)
1745614184150960 - DROP: Packet 20 at end of ingress (egress_spec == drop_port)
1745614184168306 - DROP: Packet 21 at end of ingress (egress_spec == drop_port)
1745614184175277 - DROP: Packet 22 at end of ingress (egress_spec == drop_port)
1745614184176330 - DROP: Packet 5 at end of ingress (egress_spec == drop_port)
1745614184176497 - DROP: Packet 23 at end of ingress (egress_spec == drop_port)
1745614184178619 - DROP: Packet 6 at end of ingress (egress_spec == drop_port)
1745614184179246 - DROP: Packet 24 at end of ingress (egress_spec == drop_port)
1745614184180408 - DROP: Packet 7 at end of ingress (egress_spec == drop_port)
1745614184194493 - DROP: Packet 8 at end of ingress (egress_spec == drop_port)
1745614184195549 - DROP: Packet 25 at end of ingress (egress_spec == drop_port)
1745614184199485 - DROP: Packet 27 at end of ingress (egress_spec == drop_port)
1745614184199712 - DROP: Packet 26 at end of ingress (egress_spec == drop_port)
1745614184200617 - DROP: Packet 28 at end of ingress (egress_spec == drop_port)
1745614184201007 - DROP: Packet 27 at end of ingress (egress_spec == drop_port)
1745614184203262 - DROP: Packet 28 at end of ingress (egress_spec == drop_port)
1745614184211583 - DROP: Packet 29 at end of ingress (egress_spec == drop_port)
1745614184212879 - DROP: Packet 9 at end of ingress (egress_spec == drop_port)
1745614184215056 - DROP: Packet 30 at end of ingress (egress_spec == drop_port)
1745614184231321 - DROP: Packet 29 at end of ingress (egress_spec == drop_port)
1745614184232241 - DROP: Packet 31 at end of ingress (egress_spec == drop_port)
1745614184240252 - DROP: Packet 30 at end of ingress (egress_spec == drop_port)
1745614184240254 - DROP: Packet 10 at end of ingress (egress_spec == drop_port)
1745614184262038 - DROP: Packet 11 at end of ingress (egress_spec == drop_port)
1745614184262930 - DROP: Packet 32 at end of ingress (egress_spec == drop_port)
1745614184276123 - DROP: Packet 12 at end of ingress (egress_spec == drop_port)
1745614184277357 - DROP: Packet 31 at end of ingress (egress_spec == drop_port)
1745614184320544 - DROP: Packet 33 at end of ingress (egress_spec == drop_port)
1745614184325635 - DROP: Packet 13 at end of ingress (egress_spec == drop_port)
1745614184325797 - DROP: Packet 32 at end of ingress (egress_spec == drop_port)
1745614184335045 - DROP: Packet 14 at end of ingress (egress_spec == drop_port)
1745614184336267 - DROP: Packet 34 at end of ingress (egress_spec == drop_port)
1745614184367207 - DROP: Packet 35 at end of ingress (egress_spec == drop_port)
1745614184368202 - DROP: Packet 15 at end of ingress (egress_spec == drop_port)
1745614184368329 - DROP: Packet 36 at end of ingress (egress_spec == drop_port)
1745614184370187 - DROP: Packet 37 at end of ingress (egress_spec == drop_port)
1745614184370360 - DROP: Packet 16 at end of ingress (egress_spec == drop_port)
1745614184371463 - DROP: Packet 17 at end of ingress (egress_spec == drop_port)
1745614184383101 - DROP: Packet 38 at end of ingress (egress_spec == drop_port)
1745614184384775 - DROP: Packet 33 at end of ingress (egress_spec == drop_port)
1745614184385672 - DROP: Packet 39 at end of ingress (egress_spec == drop_port)
1745614184431159 - DROP: Packet 34 at end of ingress (egress_spec == drop_port)
1745614184432266 - DROP: Packet 35 at end of ingress (egress_spec == drop_port)
1745614184435050 - DROP: Packet 36 at end of ingress (egress_spec == drop_port)
1745614184444291 - DROP: Packet 37 at end of ingress (egress_spec == drop_port)
1745614184445360 - DROP: Packet 18 at end of ingress (egress_spec == drop_port)
1745614184448361 - DROP: Packet 40 at end of ingress (egress_spec == drop_port)
1745614184449422 - DROP: Packet 38 at end of ingress (egress_spec == drop_port)
1745614184450523 - DROP: Packet 39 at end of ingress (egress_spec == drop_port)
1745614184457868 - DROP: Packet 41 at end of ingress (egress_spec == drop_port)
1745614184457898 - DROP: Packet 40 at end of ingress (egress_spec == drop_port)
1745614184467648 - DROP: Packet 42 at end of ingress (egress_spec == drop_port)
1745614184467650 - DROP: Packet 19 at end of ingress (egress_spec == drop_port)
1745614184496313 - DROP: Packet 43 at end of ingress (egress_spec == drop_port)
1745614184496313 - DROP: Packet 20 at end of ingress (egress_spec == drop_port)
1745614184497450 - DROP: Packet 44 at end of ingress (egress_spec == drop_port)
1745614184497450 - DROP: Packet 21 at end of ingress (egress_spec == drop_port)
1745614184498087 - DROP: Packet 22 at end of ingress (egress_spec == drop_port)
1745614184499274 - DROP: Packet 45 at end of ingress (egress_spec == drop_port)
1745614184513334 - DROP: Packet 23 at end of ingress (egress_spec == drop_port)
1745614184514532 - DROP: Packet 46 at end of ingress (egress_spec == drop_port)
1745614184519527 - DROP: Packet 24 at end of ingress (egress_spec == drop_port)
1745614184519691 - DROP: Packet 47 at end of ingress (egress_spec == drop_port)
1745614184528156 - DROP: Packet 41 at end of ingress (egress_spec == drop_port)
1745614184528274 - DROP: Packet 48 at end of ingress (egress_spec == drop_port)
1745614184532048 - DROP: Packet 42 at end of ingress (egress_spec == drop_port)
1745614184559252 - DROP: Packet 43 at end of ingress (egress_spec == drop_port)
1745614184560251 - DROP: Packet 25 at end of ingress (egress_spec == drop_port)
1745614184572762 - DROP: Packet 49 at end of ingress (egress_spec == drop_port)
1745614184576851 - DROP: Packet 26 at end of ingress (egress_spec == drop_port)
1745614184577923 - DROP: Packet 44 at end of ingress (egress_spec == drop_port)
1745614184582038 - DROP: Packet 45 at end of ingress (egress_spec == drop_port)
1745614184596305 - DROP: Packet 50 at end of ingress (egress_spec == drop_port)
1745614184597332 - DROP: Packet 27 at end of ingress (egress_spec == drop_port)
1745614184624170 - DROP: Packet 28 at end of ingress (egress_spec == drop_port)
1745614184624190 - DROP: Packet 46 at end of ingress (egress_spec == drop_port)
1745614184634780 - DROP: Packet 47 at end of ingress (egress_spec == drop_port)
1745614184634887 - DROP: Packet 51 at end of ingress (egress_spec == drop_port)
1745614184643989 - DROP: Packet 48 at end of ingress (egress_spec == drop_port)
1745614184644104 - DROP: Packet 29 at end of ingress (egress_spec == drop_port)
1745614184646197 - DROP: Packet 52 at end of ingress (egress_spec == drop_port)
1745614184647276 - DROP: Packet 30 at end of ingress (egress_spec == drop_port)
1745614184648483 - DROP: Packet 31 at end of ingress (egress_spec == drop_port)
1745614184687249 - DROP: Packet 32 at end of ingress (egress_spec == drop_port)
1745614184688296 - DROP: Packet 53 at end of ingress (egress_spec == drop_port)
1745614184700051 - DROP: Packet 49 at end of ingress (egress_spec == drop_port)
1745614184700179 - DROP: Packet 54 at end of ingress (egress_spec == drop_port)
1745614184701155 - DROP: Packet 50 at end of ingress (egress_spec == drop_port)
1745614184751257 - DROP: Packet 51 at end of ingress (egress_spec == drop_port)
1745614184751257 - DROP: Packet 33 at end of ingress (egress_spec == drop_port)
1745614184763943 - DROP: Packet 34 at end of ingress (egress_spec == drop_port)
1745614184764998 - DROP: Packet 55 at end of ingress (egress_spec == drop_port)
1745614184769100 - DROP: Packet 56 at end of ingress (egress_spec == drop_port)
1745614184770135 - DROP: Packet 35 at end of ingress (egress_spec == drop_port)
1745614184772234 - DROP: Packet 57 at end of ingress (egress_spec == drop_port)
1745614184828432 - DROP: Packet 52 at end of ingress (egress_spec == drop_port)
1745614184828432 - DROP: Packet 36 at end of ingress (egress_spec == drop_port)
1745614184831461 - DROP: Packet 53 at end of ingress (egress_spec == drop_port)
1745614184834600 - DROP: Packet 54 at end of ingress (egress_spec == drop_port)
1745614184834628 - DROP: Packet 58 at end of ingress (egress_spec == drop_port)
1745614184879240 - DROP: Packet 37 at end of ingress (egress_spec == drop_port)
1745614184880229 - DROP: Packet 59 at end of ingress (egress_spec == drop_port)
1745614184881501 - DROP: Packet 38 at end of ingress (egress_spec == drop_port)
1745614184894327 - DROP: Packet 55 at end of ingress (egress_spec == drop_port)
1745614184894336 - DROP: Packet 39 at end of ingress (egress_spec == drop_port)
1745614184896381 - DROP: Packet 40 at end of ingress (egress_spec == drop_port)
1745614184897398 - DROP: Packet 60 at end of ingress (egress_spec == drop_port)
1745614184898496 - DROP: Packet 56 at end of ingress (egress_spec == drop_port)
1745614184898538 - DROP: Packet 61 at end of ingress (egress_spec == drop_port)
1745614184900699 - DROP: Packet 57 at end of ingress (egress_spec == drop_port)
1745614184943322 - DROP: Packet 62 at end of ingress (egress_spec == drop_port)
1745614184964260 - DROP: Packet 41 at end of ingress (egress_spec == drop_port)
1745614184965172 - DROP: Packet 63 at end of ingress (egress_spec == drop_port)
1745614185008176 - DROP: Packet 58 at end of ingress (egress_spec == drop_port)
1745614185019882 - DROP: Packet 64 at end of ingress (egress_spec == drop_port)
1745614185019961 - DROP: Packet 42 at end of ingress (egress_spec == drop_port)
1745614185020995 - DROP: Packet 65 at end of ingress (egress_spec == drop_port)
1745614185027105 - DROP: Packet 59 at end of ingress (egress_spec == drop_port)
1745614185027128 - DROP: Packet 43 at end of ingress (egress_spec == drop_port)
1745614185082477 - DROP: Packet 60 at end of ingress (egress_spec == drop_port)
1745614185083545 - DROP: Packet 61 at end of ingress (egress_spec == drop_port)
1745614185083635 - DROP: Packet 66 at end of ingress (egress_spec == drop_port)
1745614185148251 - DROP: Packet 67 at end of ingress (egress_spec == drop_port)
1745614185148324 - DROP: Packet 44 at end of ingress (egress_spec == drop_port)
1745614185149217 - DROP: Packet 62 at end of ingress (egress_spec == drop_port)
1745614185199091 - DROP: Packet 63 at end of ingress (egress_spec == drop_port)
1745614185212776 - DROP: Packet 68 at end of ingress (egress_spec == drop_port)
1745614185212804 - DROP: Packet 45 at end of ingress (egress_spec == drop_port)
1745614185219936 - DROP: Packet 69 at end of ingress (egress_spec == drop_port)
1745614185219957 - DROP: Packet 46 at end of ingress (egress_spec == drop_port)
1745614185263194 - DROP: Packet 70 at end of ingress (egress_spec == drop_port)
1745614185277344 - DROP: Packet 64 at end of ingress (egress_spec == drop_port)
1745614185278567 - DROP: Packet 47 at end of ingress (egress_spec == drop_port)
1745614185282454 - DROP: Packet 65 at end of ingress (egress_spec == drop_port)
1745614185327238 - DROP: Packet 48 at end of ingress (egress_spec == drop_port)
1745614185328216 - DROP: Packet 71 at end of ingress (egress_spec == drop_port)
1745614185348029 - DROP: Packet 72 at end of ingress (egress_spec == drop_port)
1745614185348179 - DROP: Packet 49 at end of ingress (egress_spec == drop_port)
1745614185469136 - DROP: Packet 73 at end of ingress (egress_spec == drop_port)
1745614185469174 - DROP: Packet 50 at end of ingress (egress_spec == drop_port)
1745614185532465 - DROP: Packet 66 at end of ingress (egress_spec == drop_port)
1745614185597987 - DROP: Packet 74 at end of ingress (egress_spec == drop_port)
1745614185598043 - DROP: Packet 51 at end of ingress (egress_spec == drop_port)
1745614185744449 - DROP: Packet 67 at end of ingress (egress_spec == drop_port)
1745614185745641 - DROP: Packet 52 at end of ingress (egress_spec == drop_port)
1745614185871133 - DROP: Packet 75 at end of ingress (egress_spec == drop_port)
1745614185934410 - DROP: Packet 68 at end of ingress (egress_spec == drop_port)
1745614185935614 - DROP: Packet 76 at end of ingress (egress_spec == drop_port)
1745614185998831 - DROP: Packet 77 at end of ingress (egress_spec == drop_port)
1745614185999722 - DROP: Packet 69 at end of ingress (egress_spec == drop_port)
1745614186001911 - DROP: Packet 70 at end of ingress (egress_spec == drop_port)
1745614186064206 - DROP: Packet 53 at end of ingress (egress_spec == drop_port)
1745614186065225 - DROP: Packet 78 at end of ingress (egress_spec == drop_port)
1745614186127349 - DROP: Packet 71 at end of ingress (egress_spec == drop_port)
1745614186127430 - DROP: Packet 54 at end of ingress (egress_spec == drop_port)
1745614186319854 - DROP: Packet 55 at end of ingress (egress_spec == drop_port)
1745614186320893 - DROP: Packet 79 at end of ingress (egress_spec == drop_port)
1745614186383052 - DROP: Packet 72 at end of ingress (egress_spec == drop_port)
1745614186448405 - DROP: Packet 80 at end of ingress (egress_spec == drop_port)
1745614186448405 - DROP: Packet 56 at end of ingress (egress_spec == drop_port)
1745614186894624 - DROP: Packet 73 at end of ingress (egress_spec == drop_port)
1745614186894624 - DROP: Packet 57 at end of ingress (egress_spec == drop_port)
1745614187021525 - DROP: Packet 81 at end of ingress (egress_spec == drop_port)
1745614187084962 - DROP: Packet 82 at end of ingress (egress_spec == drop_port)
1745614187084963 - DROP: Packet 74 at end of ingress (egress_spec == drop_port)
1745614187149347 - DROP: Packet 75 at end of ingress (egress_spec == drop_port)
1745614187212839 - DROP: Packet 83 at end of ingress (egress_spec == drop_port)
1745614187212880 - DROP: Packet 58 at end of ingress (egress_spec == drop_port)
1745614187277037 - DROP: Packet 76 at end of ingress (egress_spec == drop_port)
1745614187278216 - DROP: Packet 59 at end of ingress (egress_spec == drop_port)
1745614187469065 - DROP: Packet 60 at end of ingress (egress_spec == drop_port)
1745614187470240 - DROP: Packet 84 at end of ingress (egress_spec == drop_port)
1745614187533316 - DROP: Packet 77 at end of ingress (egress_spec == drop_port)
1745614187597604 - DROP: Packet 85 at end of ingress (egress_spec == drop_port)
1745614187598657 - DROP: Packet 61 at end of ingress (egress_spec == drop_port)
1745614187695310 - DROP: Packet 78 at end of ingress (egress_spec == drop_port)
1745614187696344 - DROP: Packet 62 at end of ingress (egress_spec == drop_port)
1745614187823343 - DROP: Packet 86 at end of ingress (egress_spec == drop_port)
1745614187824358 - DROP: Packet 79 at end of ingress (egress_spec == drop_port)
1745614187844246 - DROP: Packet 63 at end of ingress (egress_spec == drop_port)
1745614187845355 - DROP: Packet 80 at end of ingress (egress_spec == drop_port)
1745614187971846 - DROP: Packet 87 at end of ingress (egress_spec == drop_port)
1745614188015548 - DROP: Packet 88 at end of ingress (egress_spec == drop_port)
1745614188034814 - DROP: Packet 89 at end of ingress (egress_spec == drop_port)
1745614188034957 - DROP: Packet 81 at end of ingress (egress_spec == drop_port)
